AÑO;MES;CCAA_DESTINO;CONTINENTE_ORIGEN;PAIS_ORIGEN;TURISTAS;PERNOCTACIONES;ESTANCIA_MEDIA
2021;11;Andalucía;África;Senegal;651.0;3817.0;5.9
2021;11;Andalucía;África;Sudáfrica;86.0;745.0;8.7
2021;11;Andalucía;África;Túnez;177.0;896.0;5.1
2021;11;Región de Murcia;América;Argentina;58.0;418.0;7.2
2021;11;Región de Murcia;América;Brasil;87.0;774.0;8.9
2021;11;Región de Murcia;América;Canadá;70.0;350.0;5.0
2021;11;Región de Murcia;América;Colombia;361.0;2996.0;8.3
2021;11;Región de Murcia;América;Ecuador;127.0;1486.0;11.7
2021;11;Región de Murcia;América;Estados Unidos de América;744.0;6026.0;8.1
2021;11;Región de Murcia;América;México;85.0;842.0;9.9
2021;11;Región de Murcia;América;Nicaragua;39.0;355.0;9.1
2021;11;Región de Murcia;América;Paraguay;39.0;234.0;6.0
2021;11;Región de Murcia;América;Perú;41.0;435.0;10.6
2021;11;Región de Murcia;América;Venezuela;37.0;289.0;7.8
2021;11;Región de Murcia;Asia;China;166.0;1311.0;7.9
2021;11;Región de Murcia;Asia;Corea;30.0;210.0;7.0
2021;11;Región de Murcia;Asia;Filipinas;334.0;1436.0;4.3
2021;11;Región de Murcia;Asia;India;261.0;1253.0;4.8
2021;11;Región de Murcia;Asia;Indonesia;114.0;524.0;4.6
2021;11;Región de Murcia;Asia;Japón;47.0;404.0;8.6
2021;11;Región de Murcia;Asia;Tailandia;38.0;236.0;6.2
2021;11;Región de Murcia;Europa;Alemania;7457.0;85010.0;11.4
2021;11;Región de Murcia;Europa;Andorra;52.0;359.0;6.9
2021;11;Región de Murcia;Europa;Austria;2556.0;26071.0;10.2
2021;11;Región de Murcia;Europa;Bulgaria;150.0;1200.0;8.0
2021;11;Región de Murcia;Europa;Bélgica;4982.0;40354.0;8.1
2021;11;Región de Murcia;Europa;Croacia;49.0;368.0;7.5
2021;11;Región de Murcia;Europa;Dinamarca;1063.0;9036.0;8.5
2021;11;Región de Murcia;Europa;Eslovenia;51.0;337.0;6.6
2021;11;Región de Murcia;Europa;Estonia;135.0;918.0;6.8
2021;11;Región de Murcia;Europa;Finlandia;365.0;2920.0;8.0
2021;11;Región de Murcia;Europa;Francia;11300.0;111870.0;9.9
2021;11;Región de Murcia;Europa;Grecia;112.0;650.0;5.8
2021;11;Región de Murcia;Europa;Hungría;90.0;603.0;6.7
2021;11;Región de Murcia;Europa;Irlanda;879.0;7296.0;8.3
2021;11;Región de Murcia;Europa;Islandia;50.0;535.0;10.7
2021;11;Región de Murcia;Europa;Italia;3262.0;24465.0;7.5
2021;11;Región de Murcia;Europa;Letonia;230.0;1702.0;7.4
2021;11;Región de Murcia;Europa;Liechtenstein;217.0;1736.0;8.0
2021;11;Región de Murcia;Europa;Lituania;250.0;1250.0;5.0
2021;11;Región de Murcia;Europa;Luxemburgo;683.0;7513.0;11.0
2021;11;Región de Murcia;Europa;Malta;48.0;346.0;7.2
2021;11;Región de Murcia;Europa;Noruega;1146.0;9283.0;8.1
2021;11;Región de Murcia;Europa;Países Bajos;6225.0;59760.0;9.6
2021;11;Región de Murcia;Europa;Polonia;1605.0;9951.0;6.2
2021;11;Región de Murcia;Europa;Portugal;1023.0;10537.0;10.3
2021;11;Región de Murcia;Europa;Reino Unido;13107.0;119030.0;6.75
2021;11;Región de Murcia;Europa;República Checa;181.0;996.0;5.5
2021;11;Región de Murcia;Europa;República Eslovaca;50.0;335.0;6.7
2021;11;Región de Murcia;Europa;Rumanía;412.0;2348.0;5.7
2021;11;Región de Murcia;Europa;Rusia;159.0;859.0;5.4
2021;11;Región de Murcia;Europa;Suecia;5569.0;48450.0;8.7
2021;11;Región de Murcia;Europa;Suiza;781.0;6795.0;8.7
2021;11;Región de Murcia;Europa;Turquía;142.0;582.0;4.1
2021;11;Región de Murcia;Europa;Ucrania;368.0;2944.0;8.0
2021;11;Región de Murcia;África;Argelia;241.0;1663.0;6.9
2021;11;Región de Murcia;África;Egipto;50.0;185.0;3.7
2021;11;Región de Murcia;África;Ghana;103.0;1380.0;13.4
2021;11;Región de Murcia;África;Mali;71.0;866.0;12.2
2021;11;Región de Murcia;África;Marruecos;3521.0;26408.0;7.5
2021;11;Región de Murcia;África;Nigeria;71.0;604.0;8.5
2021;11;Región de Murcia;África;Senegal;107.0;674.0;6.3
2021;12;Andalucía;América;Argentina;1301.0;11223.0;8.6
2021;12;Andalucía;América;Bolivia;32.0;234.0;7.3
2021;12;Andalucía;América;Brasil;1112.0;7586.0;6.8
2021;12;Andalucía;América;Canadá;705.0;4557.0;6.5
2021;12;Andalucía;América;Chile;323.0;2219.0;6.9
2021;12;Andalucía;América;Colombia;1523.0;12233.0;8.0
2021;12;Andalucía;América;Costa Rica;74.0;695.0;9.4
2021;12;Andalucía;América;Ecuador;139.0;952.0;6.8
2021;12;Andalucía;América;El Salvador;59.0;570.0;9.7
2021;12;Andalucía;América;Estados Unidos de América;20052.0;159751.0;8.0
2021;12;Andalucía;América;Guatemala;75.0;607.0;8.1
2021;12;Andalucía;América;Honduras;49.0;506.0;10.3
2021;12;Andalucía;América;México;1377.0;12877.0;9.4
2021;12;Andalucía;América;Nicaragua;158.0;1385.0;8.8
2021;12;Andalucía;América;Panamá;122.0;872.0;7.1
2021;12;Andalucía;América;Paraguay;205.0;1732.0;8.4
2021;12;Andalucía;América;Perú;416.0;3816.0;9.2
2021;12;Andalucía;América;República Dominicana;62.0;497.0;8.0
2021;12;Andalucía;América;Uruguay;96.0;935.0;9.7
2021;12;Andalucía;América;Venezuela;406.0;4030.0;9.9
2021;12;Andalucía;Asia;Arabia Saudí;990.0;10067.0;10.2
2021;12;Andalucía;Asia;Azerbaiyán;40.0;213.0;5.3
2021;12;Andalucía;Asia;Bahréin;69.0;486.0;7.0
2021;12;Andalucía;Asia;China;4365.0;24193.0;5.5
2021;12;Andalucía;Asia;Corea;246.0;1492.0;6.1
2021;12;Andalucía;Asia;Emiratos Árabes Unidos;1046.0;5526.0;5.3
2021;12;Andalucía;Asia;Filipinas;5287.0;19817.0;3.7
2021;12;Andalucía;Asia;India;1861.0;10141.0;5.4
2021;12;Andalucía;Asia;Indonesia;546.0;3161.0;5.8
2021;12;Andalucía;Asia;Irán;205.0;1551.0;7.6
2021;12;Andalucía;Asia;Israel;505.0;4498.0;8.9
2021;12;Andalucía;Asia;Japón;232.0;1985.0;8.6
2021;12;Andalucía;Asia;Jordania;30.0;261.0;8.7
2021;12;Andalucía;Asia;Kazajstán;78.0;595.0;7.6
2021;12;Andalucía;Asia;Kuwait;167.0;1398.0;8.4
2021;12;Andalucía;Asia;Líbano;80.0;453.0;5.7
2021;12;Andalucía;Asia;Malasia;176.0;1280.0;7.3
2021;12;Andalucía;Asia;Myanmar;98.0;352.0;3.6
2021;12;Andalucía;Asia;Omán;34.0;162.0;4.8
2021;12;Andalucía;Asia;Pakistán;86.0;514.0;6.0
2021;12;Andalucía;Asia;Qatar;119.0;760.0;6.4
2021;12;Andalucía;Asia;Singapur;522.0;3822.0;7.3
2021;12;Andalucía;Asia;Sri Lanka;102.0;426.0;4.2
2021;12;Andalucía;Asia;Tailandia;847.0;2807.0;3.3
2021;12;Andalucía;Asia;Vietnam;90.0;415.0;4.6
2021;12;Andalucía;Europa;Albania;66.0;421.0;6.4
2021;12;Andalucía;Europa;Alemania;39522.0;453264.0;11.5
2021;12;Andalucía;Europa;Andorra;182.0;1256.0;6.9
2021;12;Andalucía;Europa;Austria;12457.0;109137.0;8.8
2021;12;Andalucía;Europa;Belarús;132.0;1074.0;8.1
2021;12;Andalucía;Europa;Bulgaria;1016.0;10185.0;10.0
2021;12;Andalucía;Europa;Bélgica;16651.0;139790.0;8.4
2021;12;Andalucía;Europa;Chipre;86.0;691.0;8.0
2021;12;Andalucía;Europa;Croacia;713.0;4661.0;6.5
2021;12;Andalucía;Europa;Dinamarca;11885.0;113618.0;9.6
2021;12;Andalucía;Europa;Eslovenia;254.0;1915.0;7.5
2021;12;Andalucía;Europa;Estonia;1418.0;15155.0;10.7
2021;12;Andalucía;Europa;Finlandia;9006.0;103648.0;11.5
2021;12;Andalucía;Europa;Francia;58396.0;624707.0;10.7
2021;12;Andalucía;Europa;Georgia;164.0;934.0;5.7
2021;12;Andalucía;Europa;Grecia;1076.0;7668.0;7.1
2021;12;Andalucía;Europa;Hungría;1058.0;7777.0;7.4
2021;12;Andalucía;Europa;Irlanda;5965.0;56930.0;9.5
2021;12;Andalucía;Europa;Islandia;99.0;872.0;8.8
2021;12;Andalucía;Europa;Italia;18235.0;144342.0;7.9
2021;12;Andalucía;Europa;Letonia;1995.0;16198.0;8.1
2021;12;Andalucía;Europa;Liechtenstein;782.0;7058.0;9.0
2021;12;Andalucía;Europa;Lituania;1481.0;9733.0;6.6
2021;12;Andalucía;Europa;Luxemburgo;4405.0;54783.0;12.4
2021;12;Andalucía;Europa;Malta;551.0;3484.0;6.3
2021;12;Andalucía;Europa;Moldavia;93.0;583.0;6.3
2021;12;Andalucía;Europa;Montenegro;95.0;528.0;5.6
2021;12;Andalucía;Europa;Noruega;5079.0;53776.0;10.6
2021;12;Andalucía;Europa;Países Bajos;39190.0;391063.0;10.0
2021;12;Andalucía;Europa;Polonia;8190.0;56591.0;6.9
2021;12;Andalucía;Europa;Portugal;18268.0;147586.0;8.1
2021;12;Andalucía;Europa;Reino Unido;50599.0;441071.0;8.15
2021;12;Andalucía;Europa;República Checa;2259.0;18026.0;8.0
2021;12;Andalucía;Europa;República Eslovaca;544.0;4460.0;8.2
2021;12;Andalucía;Europa;Rumanía;4049.0;34278.0;8.5
2021;12;Andalucía;Europa;Rusia;2763.0;20010.0;7.2
2021;12;Andalucía;Europa;Serbia;97.0;485.0;5.0
2021;12;Andalucía;Europa;Suecia;27196.0;258411.0;9.5
2021;12;Andalucía;Europa;Suiza;5858.0;46259.0;7.9
2021;12;Andalucía;Europa;Turquía;999.0;4161.0;4.2
2021;12;Andalucía;Europa;Ucrania;1742.0;12432.0;7.1
2021;12;Andalucía;Oceanía;Australia;165.0;1341.0;8.1
2021;12;Andalucía;África;Argelia;1452.0;4936.0;3.4
2021;12;Andalucía;África;Egipto;294.0;1670.0;5.7
2021;12;Andalucía;África;Ghana;125.0;982.0;7.9
2021;12;Andalucía;África;Guinea Ecuatorial;39.0;231.0;5.9
2021;12;Andalucía;África;Guinea-Bissau;39.0;310.0;7.9
2021;12;Andalucía;África;Kenia;110.0;966.0;8.8
2021;12;Andalucía;África;Mali;552.0;4568.0;8.3
2021;12;Andalucía;África;Marruecos;13241.0;103833.0;7.8
2021;12;Andalucía;África;Mauritania;170.0;1569.0;9.2
2021;12;Andalucía;África;Nigeria;318.0;2273.0;7.1
2021;12;Andalucía;África;Senegal;666.0;4209.0;6.3
2021;12;Andalucía;África;Sudáfrica;80.0;668.0;8.4
2021;12;Andalucía;África;Túnez;95.0;449.0;4.7
2021;12;Región de Murcia;América;Argentina;77.0;716.0;9.3
2021;12;Región de Murcia;América;Brasil;84.0;605.0;7.2
2021;12;Región de Murcia;América;Canadá;34.0;292.0;8.6
2021;12;Región de Murcia;América;Colombia;320.0;2688.0;8.4
2021;12;Región de Murcia;América;Ecuador;101.0;939.0;9.3
2021;12;Región de Murcia;América;Estados Unidos de América;589.0;5654.0;9.6
2021;12;Región de Murcia;América;Guatemala;32.0;333.0;10.4
2021;12;Región de Murcia;América;México;138.0;1352.0;9.8
2021;12;Región de Murcia;América;Nicaragua;45.0;428.0;9.5
2021;12;Región de Murcia;América;Paraguay;38.0;285.0;7.5
2021;12;Región de Murcia;América;Perú;48.0;384.0;8.0
2021;12;Región de Murcia;América;Venezuela;35.0;333.0;9.5
2021;12;Región de Murcia;Asia;China;1215.0;8262.0;6.8
2021;12;Región de Murcia;Asia;Emiratos Árabes Unidos;44.0;246.0;5.6
2021;12;Región de Murcia;Asia;Filipinas;229.0;1214.0;5.3
2021;12;Región de Murcia;Asia;India;244.0;1318.0;5.4
2021;12;Región de Murcia;Asia;Indonesia;32.0;250.0;7.8
2021;12;Región de Murcia;Asia;Japón;40.0;480.0;12.0
2021;12;Región de Murcia;Asia;Tailandia;35.0;175.0;5.0
2021;12;Región de Murcia;Europa;Alemania;7347.0;92572.0;12.6
2021;12;Región de Murcia;Europa;Austria;2937.0;30251.0;10.3
2021;12;Región de Murcia;Europa;Bulgaria;188.0;1466.0;7.8
2021;12;Región de Murcia;Europa;Bélgica;2922.0;25714.0;8.8
2021;12;Región de Murcia;Europa;Dinamarca;949.0;9965.0;10.5
2021;12;Región de Murcia;Europa;Eslovenia;40.0;240.0;6.0
2021;12;Región de Murcia;Europa;Estonia;107.0;1241.0;11.6
2021;12;Región de Murcia;Europa;Finlandia;204.0;2203.0;10.8
2021;12;Región de Murcia;Europa;Francia;9463.0;106932.0;11.3
2021;12;Región de Murcia;Europa;Grecia;93.0;614.0;6.6
2021;12;Región de Murcia;Europa;Hungría;82.0;623.0;7.6
2021;12;Región de Murcia;Europa;Irlanda;770.0;6622.0;8.6
2021;12;Región de Murcia;Europa;Islandia;30.0;195.0;6.5
2021;12;Región de Murcia;Europa;Italia;2788.0;27880.0;10.0
2021;12;Región de Murcia;Europa;Letonia;217.0;1758.0;8.1
2021;12;Región de Murcia;Europa;Liechtenstein;157.0;1146.0;7.3
2021;12;Región de Murcia;Europa;Lituania;239.0;1243.0;5.2
2021;12;Región de Murcia;Europa;Luxemburgo;650.0;6045.0;9.3
2021;12;Región de Murcia;Europa;Malta;44.0;334.0;7.6
2021;12;Región de Murcia;Europa;Noruega;441.0;4454.0;10.1
2021;12;Región de Murcia;Europa;Países Bajos;5590.0;64285.0;11.5
2021;12;Región de Murcia;Europa;Polonia;1480.0;9324.0;6.3
2021;12;Región de Murcia;Europa;Portugal;791.0;10046.0;12.7
2021;12;Región de Murcia;Europa;Reino Unido;6484.0;62895.0;9.7
2021;12;Región de Murcia;Europa;República Checa;134.0;791.0;5.9
2021;12;Región de Murcia;Europa;República Eslovaca;37.0;300.0;8.1
2021;12;Región de Murcia;Europa;Rumanía;335.0;2546.0;7.6
2021;12;Región de Murcia;Europa;Rusia;108.0;691.0;6.4
2021;12;Región de Murcia;Europa;Suecia;4487.0;42627.0;9.5
2021;12;Región de Murcia;Europa;Suiza;510.0;4488.0;8.8
2021;12;Región de Murcia;Europa;Turquía;95.0;437.0;4.6
2021;12;Región de Murcia;Europa;Ucrania;360.0;2880.0;8.0
2021;12;Región de Murcia;África;Argelia;333.0;1565.0;4.7
2021;12;Región de Murcia;África;Egipto;31.0;239.0;7.7
2021;12;Región de Murcia;África;Ghana;86.0;843.0;9.8
2021;12;Región de Murcia;África;Mali;49.0;377.0;7.7
2021;12;Región de Murcia;África;Marruecos;2716.0;22543.0;8.3
2021;12;Región de Murcia;África;Nigeria;74.0;503.0;6.8
2021;12;Región de Murcia;África;Senegal;95.0;627.0;6.6
2022;1;Andalucía;América;Argentina;1056.0;11370.0;10.8
2022;1;Andalucía;América;Bolivia;48.0;481.0;10.0
2022;1;Andalucía;América;Brasil;1784.0;17082.0;9.6
2022;1;Andalucía;América;Canadá;1861.0;16001.0;8.6
2022;1;Andalucía;América;Chile;424.0;3797.0;9.0
2022;1;Andalucía;América;Colombia;2154.0;23609.0;11.0
2022;1;Andalucía;América;Costa Rica;86.0;865.0;10.1
2022;1;Andalucía;América;Ecuador;203.0;2152.0;10.6
2022;1;Andalucía;América;El Salvador;31.0;373.0;12.0
2022;1;Andalucía;América;Estados Unidos de América;19355.0;153286.0;7.9
2022;1;Andalucía;América;Guatemala;45.0;433.0;9.6
2022;1;Andalucía;América;México;2535.0;21031.0;8.3
2022;1;Andalucía;América;Nicaragua;168.0;1424.0;8.5
2022;1;Andalucía;América;Panamá;199.0;1691.0;8.5
2022;1;Andalucía;América;Paraguay;165.0;1459.0;8.8
2022;1;Andalucía;América;Perú;455.0;4992.0;11.0
2022;1;Andalucía;América;República Dominicana;35.0;280.0;8.0
2022;1;Andalucía;América;Uruguay;139.0;1386.0;10.0
2022;1;Andalucía;América;Venezuela;263.0;3715.0;14.1
2022;1;Andalucía;Asia;Arabia Saudí;542.0;5007.0;9.2
2022;1;Andalucía;Asia;Bahréin;48.0;360.0;7.5
2022;1;Andalucía;Asia;China;2596.0;18403.0;7.1
2022;1;Andalucía;Asia;Corea;423.0;2902.0;6.9
2022;1;Andalucía;Asia;Emiratos Árabes Unidos;623.0;5103.0;8.2
2022;1;Andalucía;Asia;Filipinas;3236.0;14285.0;4.4
2022;1;Andalucía;Asia;India;1495.0;7843.0;5.2
2022;1;Andalucía;Asia;Indonesia;289.0;1842.0;6.4
2022;1;Andalucía;Asia;Irán;157.0;1474.0;9.4
2022;1;Andalucía;Asia;Israel;244.0;2613.0;10.7
2022;1;Andalucía;Asia;Japón;134.0;1026.0;7.7
2022;1;Andalucía;Asia;Jordania;43.0;345.0;8.0
2022;1;Andalucía;Asia;Kazajstán;108.0;952.0;8.8
2022;1;Andalucía;Asia;Kuwait;119.0;1358.0;11.4
2022;1;Andalucía;Asia;Líbano;90.0;897.0;10.0
2022;1;Andalucía;Asia;Malasia;97.0;772.0;8.0
2022;1;Andalucía;Asia;Myanmar;69.0;245.0;3.6
2022;1;Andalucía;Asia;Omán;31.0;499.0;16.1
2022;1;Andalucía;Asia;Pakistán;49.0;503.0;10.3
2022;1;Andalucía;Asia;Qatar;132.0;1144.0;8.7
2022;1;Andalucía;Asia;Singapur;453.0;4731.0;10.4
2022;1;Andalucía;Asia;Sri Lanka;52.0;232.0;4.5
2022;1;Andalucía;Asia;Tailandia;581.0;2460.0;4.2
2022;1;Andalucía;Asia;Vietnam;122.0;616.0;5.0
2022;1;Andalucía;Europa;Albania;92.0;703.0;7.6
2022;1;Andalucía;Europa;Alemania;51067.0;609871.0;11.9
2022;1;Andalucía;Europa;Andorra;365.0;3232.0;8.9
2022;1;Andalucía;Europa;Austria;10507.0;84789.0;8.1
2022;1;Andalucía;Europa;Belarús;142.0;1126.0;7.9
2022;1;Andalucía;Europa;Bosnia y Herzegovina;58.0;385.0;6.6
2022;1;Andalucía;Europa;Bulgaria;1123.0;9881.0;8.8
2022;1;Andalucía;Europa;Bélgica;23978.0;209099.0;8.7
2022;1;Andalucía;Europa;Chipre;59.0;599.0;10.2
2022;1;Andalucía;Europa;Croacia;804.0;4849.0;6.0
2022;1;Andalucía;Europa;Dinamarca;12532.0;113451.0;9.1
2022;1;Andalucía;Europa;Eslovenia;271.0;1997.0;7.4
2022;1;Andalucía;Europa;Estonia;1391.0;13305.0;9.6
2022;1;Andalucía;Europa;Finlandia;8239.0;97245.0;11.8
2022;1;Andalucía;Europa;Francia;58496.0;662911.0;11.3
2022;1;Andalucía;Europa;Georgia;211.0;1362.0;6.5
2022;1;Andalucía;Europa;Grecia;818.0;5478.0;6.7
2022;1;Andalucía;Europa;Hungría;1677.0;12218.0;7.3
2022;1;Andalucía;Europa;Irlanda;11639.0;107451.0;9.2
2022;1;Andalucía;Europa;Islandia;118.0;1454.0;12.3
2022;1;Andalucía;Europa;Italia;18024.0;150818.0;8.4
2022;1;Andalucía;Europa;Letonia;1863.0;18008.0;9.7
2022;1;Andalucía;Europa;Liechtenstein;714.0;7186.0;10.1
2022;1;Andalucía;Europa;Lituania;1856.0;12696.0;6.8
2022;1;Andalucía;Europa;Luxemburgo;4554.0;58757.0;12.9
2022;1;Andalucía;Europa;Malta;368.0;2949.0;8.0
2022;1;Andalucía;Europa;Moldavia;96.0;883.0;9.2
2022;1;Andalucía;Europa;Montenegro;70.0;395.0;5.6
2022;1;Andalucía;Europa;Noruega;5806.0;58497.0;10.1
2022;1;Andalucía;Europa;Países Bajos;47941.0;445652.0;9.3
2022;1;Andalucía;Europa;Polonia;9796.0;79393.0;8.1
2022;1;Andalucía;Europa;Portugal;18786.0;131203.0;7.0
2022;1;Andalucía;Europa;Reino Unido;62646.0;598494.0;8.8
2022;1;Andalucía;Europa;República Checa;3122.0;25780.0;8.3
2022;1;Andalucía;Europa;República Eslovaca;603.0;4582.0;7.6
2022;1;Andalucía;Europa;Rumanía;4049.0;37182.0;9.2
2022;1;Andalucía;Europa;Rusia;2249.0;20195.0;9.0
2022;1;Andalucía;Europa;Serbia;125.0;929.0;7.4
2022;1;Andalucía;Europa;Suecia;33571.0;347645.0;10.4
2022;1;Andalucía;Europa;Suiza;8068.0;80803.0;10.0
2022;1;Andalucía;Europa;Turquía;1116.0;5445.0;4.9
2022;1;Andalucía;Europa;Ucrania;2166.0;16790.0;7.8
2022;1;Andalucía;Oceanía;Australia;250.0;2342.0;9.4
2022;1;Andalucía;Oceanía;Nueva Zelanda;42.0;418.0;10.0
2022;1;Andalucía;África;Argelia;1827.0;9676.0;5.3
2022;1;Andalucía;África;Costa de Marfil;35.0;208.0;5.9
2022;1;Andalucía;África;Egipto;246.0;1541.0;6.3
2022;1;Andalucía;África;Ghana;113.0;1118.0;9.9
2022;1;Andalucía;África;Guinea Ecuatorial;38.0;238.0;6.3
2022;1;Andalucía;África;Guinea-Bissau;38.0;274.0;7.2
2022;1;Andalucía;África;Kenia;113.0;1199.0;10.6
2022;1;Andalucía;África;Mali;395.0;4658.0;11.8
2022;1;Andalucía;África;Marruecos;13863.0;113171.0;8.2
2022;1;Andalucía;África;Mauritania;93.0;1026.0;11.0
2022;1;Andalucía;África;Nigeria;228.0;1770.0;7.8
2022;1;Andalucía;África;Senegal;634.0;5336.0;8.4
2022;1;Andalucía;África;Sudáfrica;82.0;744.0;9.1
2022;1;Andalucía;África;Túnez;123.0;739.0;6.0
2022;1;Región de Murcia;América;Argentina;48.0;442.0;9.2
2022;1;Región de Murcia;América;Brasil;114.0;1596.0;14.0
2022;1;Región de Murcia;América;Canadá;59.0;561.0;9.5
2022;1;Región de Murcia;América;Chile;38.0;342.0;9.0
2022;1;Región de Murcia;América;Colombia;385.0;5044.0;13.1
2022;1;Región de Murcia;América;Ecuador;121.0;1585.0;13.1
2022;1;Región de Murcia;América;Estados Unidos de América;542.0;6070.0;11.2
2022;1;Región de Murcia;América;México;230.0;2116.0;9.2
2022;1;Región de Murcia;América;Nicaragua;52.0;551.0;10.6
2022;1;Región de Murcia;América;Paraguay;48.0;542.0;11.3
2022;1;Región de Murcia;América;Perú;54.0;799.0;14.8
2022;1;Región de Murcia;América;Venezuela;30.0;402.0;13.4
2022;1;Región de Murcia;Asia;Arabia Saudí;34.0;282.0;8.3
2022;1;Región de Murcia;Asia;China;191.0;1585.0;8.3
2022;1;Región de Murcia;Asia;Emiratos Árabes Unidos;38.0;304.0;8.0
2022;1;Región de Murcia;Asia;Filipinas;229.0;1214.0;5.3
2022;1;Región de Murcia;Asia;India;225.0;1665.0;7.4
2022;1;Región de Murcia;Asia;Indonesia;37.0;259.0;7.0
2022;1;Región de Murcia;Europa;Alemania;9379.0;123803.0;13.2
2022;1;Región de Murcia;Europa;Andorra;44.0;299.0;6.8
2022;1;Región de Murcia;Europa;Austria;685.0;6508.0;9.5
2022;1;Región de Murcia;Europa;Bulgaria;187.0;1889.0;10.1
2022;1;Región de Murcia;Europa;Bélgica;3326.0;29934.0;9.0
2022;1;Región de Murcia;Europa;Dinamarca;1032.0;10630.0;10.3
2022;1;Región de Murcia;Europa;Eslovenia;36.0;256.0;7.1
2022;1;Región de Murcia;Europa;Estonia;115.0;1070.0;9.3
2022;1;Región de Murcia;Europa;Finlandia;178.0;1744.0;9.8
2022;1;Región de Murcia;Europa;Francia;9728.0;118682.0;12.2
2022;1;Región de Murcia;Europa;Grecia;76.0;494.0;6.5
2022;1;Región de Murcia;Europa;Hungría;112.0;829.0;7.4
2022;1;Región de Murcia;Europa;Irlanda;1271.0;11058.0;8.7
2022;1;Región de Murcia;Europa;Italia;2223.0;20007.0;9.0
2022;1;Región de Murcia;Europa;Letonia;213.0;1619.0;7.6
2022;1;Región de Murcia;Europa;Liechtenstein;155.0;1240.0;8.0
2022;1;Región de Murcia;Europa;Lituania;259.0;1554.0;6.0
2022;1;Región de Murcia;Europa;Luxemburgo;714.0;8068.0;11.3
2022;1;Región de Murcia;Europa;Malta;40.0;276.0;6.9
2022;1;Región de Murcia;Europa;Noruega;522.0;5377.0;10.3
2022;1;Región de Murcia;Europa;Países Bajos;6011.0;68525.0;11.4
2022;1;Región de Murcia;Europa;Polonia;1615.0;12597.0;7.8
2022;1;Región de Murcia;Europa;Portugal;769.0;9920.0;12.9
2022;1;Región de Murcia;Europa;Reino Unido;7623.0;75852.0;7.0
2022;1;Región de Murcia;Europa;República Checa;193.0;1448.0;7.5
2022;1;Región de Murcia;Europa;República Eslovaca;51.0;469.0;9.2
2022;1;Región de Murcia;Europa;Rumanía;345.0;2898.0;8.4
2022;1;Región de Murcia;Europa;Rusia;116.0;905.0;7.8
2022;1;Región de Murcia;Europa;Suecia;4597.0;49188.0;10.7
2022;1;Región de Murcia;Europa;Suiza;1024.0;11674.0;11.4
2022;1;Región de Murcia;Europa;Turquía;73.0;329.0;4.5
2022;1;Región de Murcia;Europa;Ucrania;382.0;3705.0;9.7
2022;1;Región de Murcia;África;Argelia;448.0;2912.0;6.5
2022;1;Región de Murcia;África;Egipto;52.0;322.0;6.2
2022;1;Región de Murcia;África;Ghana;43.0;555.0;12.9
2022;1;Región de Murcia;África;Mali;46.0;630.0;13.7
2022;1;Región de Murcia;África;Marruecos;2324.0;25099.0;10.8
2022;1;Región de Murcia;África;Nigeria;49.0;421.0;8.6
2022;1;Región de Murcia;África;Senegal;104.0;1009.0;9.7
2022;2;Andalucía;América;Argentina;867.0;9063.0;10.5
2022;2;Andalucía;América;Bolivia;35.0;294.0;8.4
2022;2;Andalucía;América;Brasil;1128.0;9459.0;8.4
2022;2;Andalucía;América;Canadá;1631.0;11347.0;7.0
2022;2;Andalucía;América;Chile;392.0;2863.0;7.3
2022;2;Andalucía;América;Colombia;1605.0;15890.0;9.9
2022;2;Andalucía;América;Costa Rica;45.0;349.0;7.8
2022;2;Andalucía;América;Ecuador;140.0;1418.0;10.1
2022;2;Andalucía;América;El Salvador;41.0;354.0;8.6
2022;2;Andalucía;América;Estados Unidos de América;18762.0;126700.0;6.8
2022;2;Andalucía;América;México;1176.0;7886.0;6.7
2022;2;Andalucía;América;Nicaragua;247.0;2684.0;10.9
2022;2;Andalucía;América;Panamá;108.0;778.0;7.2
2022;2;Andalucía;América;Paraguay;154.0;1569.0;10.2
2022;2;Andalucía;América;Perú;469.0;4061.0;8.7
2022;2;Andalucía;América;República Dominicana;30.0;267.0;8.9
2022;2;Andalucía;América;Uruguay;115.0;1052.0;9.1
2022;2;Andalucía;América;Venezuela;199.0;2524.0;12.7
2022;2;Andalucía;Asia;Arabia Saudí;468.0;4373.0;9.3
2022;2;Andalucía;Asia;China;2188.0;11366.0;5.2
2022;2;Andalucía;Asia;Corea;465.0;3111.0;6.7
2022;2;Andalucía;Asia;Emiratos Árabes Unidos;481.0;3356.0;7.0
2022;2;Andalucía;Asia;Filipinas;3400.0;15029.0;4.4
2022;2;Andalucía;Asia;India;1343.0;6671.0;5.0
2022;2;Andalucía;Asia;Indonesia;504.0;2429.0;4.8
2022;2;Andalucía;Asia;Irán;143.0;1498.0;10.5
2022;2;Andalucía;Asia;Israel;267.0;2497.0;9.4
2022;2;Andalucía;Asia;Japón;208.0;1815.0;8.7
2022;2;Andalucía;Asia;Kazajstán;62.0;664.0;10.7
2022;2;Andalucía;Asia;Kuwait;65.0;458.0;7.0
2022;2;Andalucía;Asia;Líbano;54.0;352.0;6.5
2022;2;Andalucía;Asia;Malasia;106.0;715.0;6.7
2022;2;Andalucía;Asia;Myanmar;42.0;163.0;3.9
2022;2;Andalucía;Asia;Pakistán;65.0;625.0;9.6
